[0.5666636228561401, 0.8239492177963257, 0.059781819581985474, -0.9982114434242249, 0.4751099646091461, -2.162550449371338];[0.5793688893318176, 0.8150654435157776, -0.23076781630516052, -0.9730088710784912, -0.6170161962509155, -0.7652374505996704];0
[0.5793688893318176, 0.8150654435157776, -0.23076781630516052, -0.9730088710784912, -0.6170161962509155, -0.7652374505996704];[0.74849534034729, 0.663140058517456, -0.21949152648448944, -0.9756144285202026, -1.6164593696594238, 0.8854029178619385];1
[0.74849534034729, 0.663140058517456, -0.21949152648448944, -0.9756144285202026, -1.6164593696594238, 0.8854029178619385];[0.9488185048103333, 0.3158218264579773, 0.14591051638126373, -0.9892978072166443, -2.358405113220215, 2.7891509532928467];2
[0.9488185048103333, 0.3158218264579773, 0.14591051638126373, -0.9892978072166443, -2.358405113220215, 2.7891509532928467];[0.9852465987205505, -0.17114056646823883, 0.7344068288803101, -0.6787095069885254, -2.493551731109619, 3.8737292289733887];0
[0.9852465987205505, -0.17114056646823883, 0.7344068288803101, -0.6787095069885254, -2.493551731109619, 3.8737292289733887];[0.7908995151519775, -0.6119460463523865, 0.9944083094596863, 0.10560351610183716, -2.2439517974853516, 4.371062755584717];2
[0.7908995151519775, -0.6119460463523865, 0.9944083094596863, 0.10560351610183716, -2.2439517974853516, 4.371062755584717];[0.5365229845046997, -0.8438857197761536, 0.651175320148468, 0.7589273452758789, -1.1417242288589478, 3.0570759773254395];1
[0.5365229845046997, -0.8438857197761536, 0.651175320148468, 0.7589273452758789, -1.1417242288589478, 3.0570759773254395];[0.4418448209762573, -0.8970915079116821, 0.2258826494216919, 0.974154531955719, 0.06776052713394165, 1.739125370979309];2
[0.4418448209762573, -0.8970915079116821, 0.2258826494216919, 0.974154531955719, 0.06776052713394165, 1.739125370979309];[0.5650143623352051, -0.8250810503959656, 0.0456814169883728, 0.9989560842514038, 1.3338820934295654, 0.06293188780546188];1
[0.5650143623352051, -0.8250810503959656, 0.0456814169883728, 0.9989560842514038, 1.3338820934295654, 0.06293188780546188];[0.8219881653785706, -0.5695045590400696, 0.18577317893505096, 0.9825926423072815, 2.250379800796509, -1.484023928642273];2
[0.8219881653785706, -0.5695045590400696, 0.18577317893505096, 0.9825926423072815, 2.250379800796509, -1.484023928642273];[0.9948552250862122, -0.10130678862333298, 0.589767336845398, 0.8075732588768005, 2.7037365436553955, -2.8792502880096436];2
[0.9948552250862122, -0.10130678862333298, 0.589767336845398, 0.8075732588768005, 2.7037365436553955, -2.8792502880096436];[0.8972397446632385, 0.44154372811317444, 0.9739511013031006, 0.22675809264183044, 2.7658910751342773, -4.009915351867676];0
[0.8972397446632385, 0.44154372811317444, 0.9739511013031006, 0.22675809264183044, 2.7658910751342773, -4.009915351867676];[0.5823574066162109, 0.8129328489303589, 0.8545303344726562, -0.519401490688324, 2.038550615310669, -3.508009910583496];0
[0.5823574066162109, 0.8129328489303589, 0.8545303344726562, -0.519401490688324, 2.038550615310669, -3.508009910583496];[0.3207385838031769, 0.9471677541732788, 0.4284074306488037, -0.90358567237854, 0.8806632161140442, -2.286018133163452];0
[0.3207385838031769, 0.9471677541732788, 0.4284074306488037, -0.90358567237854, 0.8806632161140442, -2.286018133163452];[0.271569162607193, 0.9624189138412476, 0.10952089726924896, -0.9939845204353333, -0.3702535033226013, -1.0360331535339355];0
[0.271569162607193, 0.9624189138412476, 0.10952089726924896, -0.9939845204353333, -0.3702535033226013, -1.0360331535339355];[0.4702034592628479, 0.8825580477714539, 0.08901233971118927, -0.9960305094718933, -1.7496193647384644, 0.8696642518043518];2
[0.4702034592628479, 0.8825580477714539, 0.08901233971118927, -0.9960305094718933, -1.7496193647384644, 0.8696642518043518];[0.8187524676322937, 0.5741466283798218, 0.4602401852607727, -0.8877944350242615, -2.895068645477295, 3.057537317276001];2
[0.8187524676322937, 0.5741466283798218, 0.4602401852607727, -0.8877944350242615, -2.895068645477295, 3.057537317276001];[0.9997357130050659, -0.022988244891166687, 0.9439091086387634, -0.3302054703235626, -3.3220770359039307, 4.28476619720459];0
[0.9997357130050659, -0.022988244891166687, 0.9439091086387634, -0.3302054703235626, -3.3220770359039307, 4.28476619720459];[0.7985078692436218, -0.6019843220710754, 0.8901234865188599, 0.4557194411754608, -2.7469897270202637, 3.4827351570129395];0
[0.7985078692436218, -0.6019843220710754, 0.8901234865188599, 0.4557194411754608, -2.7469897270202637, 3.4827351570129395];[0.47126778960227966, -0.8819901943206787, 0.5514505505561829, 0.8342075943946838, -1.5462924242019653, 1.626043438911438];0
[0.47126778960227966, -0.8819901943206787, 0.5514505505561829, 0.8342075943946838, -1.5462924242019653, 1.626043438911438];[0.2891475260257721, -0.9572845697402954, 0.36986276507377625, 0.9290863871574402, -0.41536059975624084, 0.4482956826686859];2
[0.2891475260257721, -0.9572845697402954, 0.36986276507377625, 0.9290863871574402, -0.41536059975624084, 0.4482956826686859];[0.3399535119533539, -0.9404422640800476, 0.4401399791240692, 0.8979291915893555, 0.9493796229362488, -1.2277246713638306];0
[0.3399535119533539, -0.9404422640800476, 0.4401399791240692, 0.8979291915893555, 0.9493796229362488, -1.2277246713638306];[0.6213558912277222, -0.7835284471511841, 0.7724645137786865, 0.6350579261779785, 2.2669999599456787, -3.064779043197632];0
[0.6213558912277222, -0.7835284471511841, 0.7724645137786865, 0.6350579261779785, 2.2669999599456787, -3.064779043197632];[0.9386374354362488, -0.34490546584129333, 0.9985293745994568, -0.05421373248100281, 3.097432851791382, -4.136943340301514];1
[0.9386374354362488, -0.34490546584129333, 0.9985293745994568, -0.05421373248100281, 3.097432851791382, -4.136943340301514];[0.9631305932998657, 0.26903438568115234, 0.6766406297683716, -0.7363134622573853, 2.997772455215454, -3.3054306507110596];1
[0.9631305932998657, 0.26903438568115234, 0.6766406297683716, -0.7363134622573853, 2.997772455215454, -3.3054306507110596];[0.6956677436828613, 0.7183637022972107, 0.2569093108177185, -0.9664354920387268, 2.2118802070617676, -1.4837538003921509];1
[0.6956677436828613, 0.7183637022972107, 0.2569093108177185, -0.9664354920387268, 2.2118802070617676, -1.4837538003921509];[0.43390953540802, 0.9009564518928528, 0.1693364828824997, -0.985558271408081, 0.9484396576881409, 0.5507149696350098];2
[0.43390953540802, 0.9009564518928528, 0.1693364828824997, -0.985558271408081, 0.9484396576881409, 0.5507149696350098];[0.39127662777900696, 0.9202731251716614, 0.4516032338142395, -0.8922188878059387, -0.4954511821269989, 2.424156665802002];2
[0.39127662777900696, 0.9202731251716614, 0.4516032338142395, -0.8922188878059387, -0.4954511821269989, 2.424156665802002];[0.5835068821907043, 0.8121082186698914, 0.8813927173614502, -0.4723842442035675, -1.6785807609558105, 3.6313607692718506];0
[0.5835068821907043, 0.8121082186698914, 0.8813927173614502, -0.4723842442035675, -1.6785807609558105, 3.6313607692718506];[0.8709740042686462, 0.4913291335105896, 0.9451342821121216, 0.32668203115463257, -2.547248125076294, 4.377792835235596];1
[0.8709740042686462, 0.4913291335105896, 0.9451342821121216, 0.32668203115463257, -2.547248125076294, 4.377792835235596];[0.9998450875282288, -0.01760251447558403, 0.41633352637290955, 0.9092119932174683, -2.6605143547058105, 3.4956443309783936];1
[0.9998450875282288, -0.01760251447558403, 0.41633352637290955, 0.9092119932174683, -2.6605143547058105, 3.4956443309783936];[0.8688678741455078, -0.495044082403183, -0.11289121210575104, 0.9936073422431946, -2.2667834758758545, 1.8788869380950928];1
[0.8688678741455078, -0.495044082403183, -0.11289121210575104, 0.9936073422431946, -2.2667834758758545, 1.8788869380950928];[0.6200544834136963, -0.7845587730407715, -0.33180269598960876, 0.9433488249778748, -1.5073316097259521, 0.37037307024002075];2
[0.6200544834136963, -0.7845587730407715, -0.33180269598960876, 0.9433488249778748, -1.5073316097259521, 0.37037307024002075];[0.45384782552719116, -0.8910791873931885, -0.2621671259403229, 0.9650225043296814, -0.43579843640327454, -1.0867308378219604];2
[0.45384782552719116, -0.8910791873931885, -0.2621671259403229, 0.9650225043296814, -0.43579843640327454, -1.0867308378219604];[0.497249573469162, -0.8676075339317322, 0.14199350774288177, 0.9898675680160522, 0.9471664428710938, -3.01520037651062];0
[0.497249573469162, -0.8676075339317322, 0.14199350774288177, 0.9898675680160522, 0.9471664428710938, -3.01520037651062];[0.7457180619239807, -0.6662616729736328, 0.8008587956428528, 0.5988531708717346, 2.2333195209503174, -4.832512378692627];1
[0.7457180619239807, -0.6662616729736328, 0.8008587956428528, 0.5988531708717346, 2.2333195209503174, -4.832512378692627];[0.9772359132766724, -0.2121555358171463, 0.9233618974685669, -0.3839307725429535, 2.7400097846984863, -5.152401924133301];2
[0.9772359132766724, -0.2121555358171463, 0.9233618974685669, -0.3839307725429535, 2.7400097846984863, -5.152401924133301];[0.9486756920814514, 0.31625065207481384, 0.23512375354766846, -0.9719654321670532, 2.509432077407837, -4.040852069854736];0
[0.9486756920814514, 0.31625065207481384, 0.23512375354766846, -0.9719654321670532, 2.509432077407837, -4.040852069854736];[0.7323791980743408, 0.6808969974517822, -0.36196276545524597, -0.9321925640106201, 1.7252027988433838, -2.0648601055145264];2
[0.7323791980743408, 0.6808969974517822, -0.36196276545524597, -0.9321925640106201, 1.7252027988433838, -2.0648601055145264];[0.5314907431602478, 0.8470640778541565, -0.5995914936065674, -0.8003062009811401, 0.8538749814033508, -0.6746297478675842];0
[0.5314907431602478, 0.8470640778541565, -0.5995914936065674, -0.8003062009811401, 0.8538749814033508, -0.6746297478675842];[0.4827694296836853, 0.8757475018501282, -0.5656915307044983, -0.8246169090270996, -0.30032649636268616, 1.091674566268921];2
[0.4827694296836853, 0.8757475018501282, -0.5656915307044983, -0.8246169090270996, -0.30032649636268616, 1.091674566268921];[0.6241357922554016, 0.7813158631324768, -0.22069738805294037, -0.975342333316803, -1.394197702407837, 2.723637104034424];1
[0.6241357922554016, 0.7813158631324768, -0.22069738805294037, -0.975342333316803, -1.394197702407837, 2.723637104034424];[0.8657737374305725, 0.5004357099533081, 0.460875004529953, -0.8874650597572327, -2.3030879497528076, 4.306139945983887];0
[0.8657737374305725, 0.5004357099533081, 0.460875004529953, -0.8874650597572327, -2.3030879497528076, 4.306139945983887];[0.9999459981918335, -0.010394828394055367, 0.9975373148918152, -0.07013781368732452, -2.8974595069885254, 5.626153469085693];1
[0.9999459981918335, -0.010394828394055367, 0.9975373148918152, -0.07013781368732452, -2.8974595069885254, 5.626153469085693];[0.8479167222976685, -0.5301294326782227, 0.5383468866348267, 0.8427233695983887, -2.4149270057678223, 4.751664638519287];2
[0.8479167222976685, -0.5301294326782227, 0.5383468866348267, 0.8427233695983887, -2.4149270057678223, 4.751664638519287];[0.5939043164253235, -0.8045356869697571, -0.18767090141773224, 0.9822319746017456, -1.3277764320373535, 2.854793071746826];1
[0.5939043164253235, -0.8045356869697571, -0.18767090141773224, 0.9822319746017456, -1.3277764320373535, 2.854793071746826];[0.47186776995658875, -0.8816693425178528, -0.5395852327346802, 0.8419309854507446, -0.11911004036664963, 0.9913778305053711];0
[0.47186776995658875, -0.8816693425178528, -0.5395852327346802, 0.8419309854507446, -0.11911004036664963, 0.9913778305053711];[0.540874719619751, -0.841103196144104, -0.5916972160339355, 0.8061602711677551, 0.905170202255249, -0.36078575253486633];2
[0.540874719619751, -0.841103196144104, -0.5916972160339355, 0.8061602711677551, 0.905170202255249, -0.36078575253486633];[0.7507845163345337, -0.6605471968650818, -0.39037832617759705, 0.9206545352935791, 1.8312627077102661, -1.9732755422592163];1
[0.7507845163345337, -0.6605471968650818, -0.39037832617759705, 0.9206545352935791, 1.8312627077102661, -1.9732755422592163];[0.9590315222740173, -0.28329941630363464, 0.16132396459579468, 0.9869015216827393, 2.4610753059387207, -3.6634292602539062];1
[0.9590315222740173, -0.28329941630363464, 0.16132396459579468, 0.9869015216827393, 2.4610753059387207, -3.6634292602539062];[0.9682852029800415, 0.24984745681285858, 0.882461428642273, 0.47038477659225464, 2.8588624000549316, -5.391712188720703];0
[0.9682852029800415, 0.24984745681285858, 0.882461428642273, 0.47038477659225464, 2.8588624000549316, -5.391712188720703];[0.7213065028190613, 0.6926159858703613, 0.8579094409942627, -0.5138009786605835, 2.093940496444702, -4.533827304840088];2
[0.7213065028190613, 0.6926159858703613, 0.8579094409942627, -0.5138009786605835, 2.093940496444702, -4.533827304840088];[0.49778062105178833, 0.8673029541969299, 0.314185231924057, -0.9493616819381714, 0.7268980145454407, -2.5655829906463623];2
[0.49778062105178833, 0.8673029541969299, 0.314185231924057, -0.9493616819381714, 0.7268980145454407, -2.5655829906463623];[0.47619882225990295, 0.8793376088142395, -0.05460328236222267, -0.9985081553459167, -0.4758168160915375, -1.1714171171188354];0
[0.47619882225990295, 0.8793376088142395, -0.05460328236222267, -0.9985081553459167, -0.4758168160915375, -1.1714171171188354];[0.6470942497253418, 0.7624099850654602, -0.14283643662929535, -0.9897463321685791, -1.5623141527175903, 0.301403284072876];0
[0.6470942497253418, 0.7624099850654602, -0.14283643662929535, -0.9897463321685791, -1.5623141527175903, 0.301403284072876];[0.8944548964500427, 0.44715815782546997, 0.09502986073493958, -0.9954743981361389, -2.401421546936035, 2.0824155807495117];1
[0.8944548964500427, 0.44715815782546997, 0.09502986073493958, -0.9954743981361389, -2.401421546936035, 2.0824155807495117];[0.9986675977706909, -0.05160437524318695, 0.6048322916030884, -0.7963528633117676, -2.663231134414673, 3.365539789199829];0
[0.9986675977706909, -0.05160437524318695, 0.6048322916030884, -0.7963528633117676, -2.663231134414673, 3.365539789199829];[0.84040367603302, -0.5419609546661377, 0.9859930872917175, -0.16678635776042938, -2.431797504425049, 3.931036949157715];1
[0.84040367603302, -0.5419609546661377, 0.9859930872917175, -0.16678635776042938, -2.431797504425049, 3.931036949157715];[0.561724066734314, -0.827324628829956, 0.8552372455596924, 0.5182366967201233, -1.4942220449447632, 3.016801357269287];1
[0.561724066734314, -0.827324628829956, 0.8552372455596924, 0.5182366967201233, -1.4942220449447632, 3.016801357269287];[0.4078257381916046, -0.9130597710609436, 0.5329363346099854, 0.8461553454399109, -0.2508792579174042, 1.6031895875930786];1
[0.4078257381916046, -0.9130597710609436, 0.5329363346099854, 0.8461553454399109, -0.2508792579174042, 1.6031895875930786];[0.4684239625930786, -0.883503794670105, 0.35333847999572754, 0.9354955554008484, 0.9213600754737854, 0.37985971570014954];2
[0.4684239625930786, -0.883503794670105, 0.35333847999572754, 0.9354955554008484, 0.9213600754737854, 0.37985971570014954];[0.7109652757644653, -0.703227162361145, 0.4358863830566406, 0.9000017046928406, 2.0729527473449707, -1.306168556213379];1
[0.7109652757644653, -0.703227162361145, 0.4358863830566406, 0.9000017046928406, 2.0729527473449707, -1.306168556213379];[0.9615908861160278, -0.27448680996894836, 0.7738897204399109, 0.6333203315734863, 2.862473726272583, -2.9708034992218018];1
[0.9615908861160278, -0.27448680996894836, 0.7738897204399109, 0.6333203315734863, 2.862473726272583, -2.9708034992218018];[0.9458023309707642, 0.3247428238391876, 0.9994457364082336, -0.03329041227698326, 3.075840473175049, -3.9354517459869385];0
[0.9458023309707642, 0.3247428238391876, 0.9994457364082336, -0.03329041227698326, 3.075840473175049, -3.9354517459869385];[0.6507985591888428, 0.7592504024505615, 0.7700045704841614, -0.6380383968353271, 2.134633779525757, -2.4757752418518066];2
[0.6507985591888428, 0.7592504024505615, 0.7700045704841614, -0.6380383968353271, 2.134633779525757, -2.4757752418518066];[0.3751141130924225, 0.9269786477088928, 0.4836225211620331, -0.8752766847610474, 1.0764973163604736, -1.2652798891067505];0
[0.3751141130924225, 0.9269786477088928, 0.4836225211620331, -0.8752766847610474, 1.0764973163604736, -1.2652798891067505];[0.29003283381462097, 0.9570167064666748, 0.3831634521484375, -0.9236805438995361, -0.17776454985141754, 0.13568872213363647];1
[0.29003283381462097, 0.9570167064666748, 0.3831634521484375, -0.9236805438995361, -0.17776454985141754, 0.13568872213363647];[0.448890745639801, 0.8935866355895996, 0.5566719770431519, -0.8307324051856995, -1.5280447006225586, 1.8651131391525269];2
[0.448890745639801, 0.8935866355895996, 0.5566719770431519, -0.8307324051856995, -1.5280447006225586, 1.8651131391525269];[0.7822406888008118, 0.6229763627052307, 0.9130958318710327, -0.4077450633049011, -2.751671314239502, 3.703434467315674];2
[0.7822406888008118, 0.6229763627052307, 0.9130958318710327, -0.4077450633049011, -2.751671314239502, 3.703434467315674];[0.9988442063331604, 0.04806492477655411, 0.911843478679657, 0.41053804755210876, -3.32662034034729, 4.376152038574219];2
[0.9976723194122314, -0.06819019466638565, 0.999298632144928, -0.037445828318595886, 0.014638852328062057, 0.00022210903989616781];[0.9974730610847473, -0.07104609161615372, 0.9999850988388062, -0.005456728860735893, -0.041589219123125076, 0.31356367468833923];2
[0.9974730610847473, -0.07104609161615372, 0.9999850988388062, -0.005456728860735893, -0.041589219123125076, 0.31356367468833923];[0.9965240955352783, -0.08330530673265457, 0.9965500831604004, 0.08299366384744644, -0.0758916363120079, 0.5543238520622253];2
[0.9965240955352783, -0.08330530673265457, 0.9965500831604004, 0.08299366384744644, -0.0758916363120079, 0.5543238520622253];[0.9963458180427551, -0.08541084825992584, 0.9850233793258667, 0.17242074012756348, 0.057746682316064835, 0.3323007822036743];1
[0.9963458180427551, -0.08541084825992584, 0.9850233793258667, 0.17242074012756348, 0.057746682316064835, 0.3323007822036743];[0.9972972273826599, -0.07347310334444046, 0.9698619842529297, 0.24365487694740295, 0.0619678869843483, 0.385343462228775];2
[0.9972972273826599, -0.07347310334444046, 0.9698619842529297, 0.24365487694740295, 0.0619678869843483, 0.385343462228775];[0.9988586902618408, -0.047762539237737656, 0.9584909081459045, 0.2851230502128601, 0.19109901785850525, 0.04231155291199684];1
[0.9988586902618408, -0.047762539237737656, 0.9584909081459045, 0.2851230502128601, 0.19109901785850525, 0.04231155291199684];[0.9999179244041443, 0.012812009081244469, 0.9734147787094116, 0.22904939949512482, 0.4008476734161377, -0.6039797067642212];0
[0.9999179244041443, 0.012812009081244469, 0.9734147787094116, 0.22904939949512482, 0.4008476734161377, -0.6039797067642212];[0.9969279766082764, 0.07832401990890503, 0.9917556047439575, 0.1281435340642929, 0.23871459066867828, -0.3941788673400879];2
[0.9969279766082764, 0.07832401990890503, 0.9917556047439575, 0.1281435340642929, 0.23871459066867828, -0.3941788673400879];[0.9932187795639038, 0.11626032739877701, 0.9988511204719543, 0.04792076349258423, 0.1324455291032791, -0.3918859362602234];1
[0.9932187795639038, 0.11626032739877701, 0.9988511204719543, 0.04792076349258423, 0.1324455291032791, -0.3918859362602234];[0.9917946457862854, 0.12784141302108765, 0.9997775554656982, -0.021091345697641373, -0.02009139582514763, -0.2850593328475952];1
[0.9917946457862854, 0.12784141302108765, 0.9997775554656982, -0.021091345697641373, -0.02009139582514763, -0.2850593328475952];[0.9941681623458862, 0.10784070938825607, 0.9980598092079163, -0.062262728810310364, -0.1783749759197235, -0.12329299747943878];1
[0.9941681623458862, 0.10784070938825607, 0.9980598092079163, -0.062262728810310364, -0.1783749759197235, -0.12329299747943878];[0.9973620176315308, 0.07258826494216919, 0.9944832921028137, -0.10489482432603836, -0.16999755799770355, -0.30221521854400635];0
[0.9973620176315308, 0.07258826494216919, 0.9944832921028137, -0.10489482432603836, -0.16999755799770355, -0.30221521854400635];[0.9995844960212708, 0.028824500739574432, 0.9892370700836182, -0.14632156491279602, -0.2604733109474182, -0.11519356817007065];1
[0.9995844960212708, 0.028824500739574432, 0.9892370700836182, -0.14632156491279602, -0.2604733109474182, -0.11519356817007065];[0.9991723895072937, -0.0406763069331646, 0.9929630756378174, -0.11842411756515503, -0.41939210891723633, 0.38066229224205017];2
[0.9991723895072937, -0.0406763069331646, 0.9929630756378174, -0.11842411756515503, -0.41939210891723633, 0.38066229224205017];[0.9945315718650818, -0.10443653166294098, 0.9972947835922241, -0.0735061839222908, -0.20589707791805267, 0.05318141728639603];0
[0.9945315718650818, -0.10443653166294098, 0.9972947835922241, -0.0735061839222908, -0.20589707791805267, 0.05318141728639603];[0.9893667697906494, -0.14544224739074707, 0.9994747638702393, -0.032407283782958984, -0.19780714809894562, 0.34488222002983093];2
[0.9893667697906494, -0.14544224739074707, 0.9994747638702393, -0.032407283782958984, -0.19780714809894562, 0.34488222002983093];[0.9882988333702087, -0.15253013372421265, 0.9999345541000366, -0.011440704576671124, 0.127800852060318, -0.13913701474666595];0
[0.9882988333702087, -0.15253013372421265, 0.9999345541000366, -0.011440704576671124, 0.127800852060318, -0.13913701474666595];[0.9923535585403442, -0.12342796474695206, 0.999871015548706, -0.016061829403042793, 0.16001422703266144, 0.09808660298585892];2
[0.9923535585403442, -0.12342796474695206, 0.999871015548706, -0.016061829403042793, 0.16001422703266144, 0.09808660298585892];[0.995816171169281, -0.09137888252735138, 0.9995946884155273, 0.028468620032072067, 0.1573549062013626, 0.3442797064781189];2
[0.995816171169281, -0.09137888252735138, 0.9995946884155273, 0.028468620032072067, 0.1573549062013626, 0.3442797064781189];[0.9980511665344238, -0.06240087002515793, 0.9929608702659607, 0.11844287812709808, 0.130685493350029, 0.5463597178459167];2
[0.9980511665344238, -0.06240087002515793, 0.9929608702659607, 0.11844287812709808, 0.130685493350029, 0.5463597178459167];[0.9996441602706909, -0.026674920693039894, 0.9787127375602722, 0.20523491501808167, 0.22218576073646545, 0.32427963614463806];1
[0.9996441602706909, -0.026674920693039894, 0.9787127375602722, 0.20523491501808167, 0.22218576073646545, 0.32427963614463806];[0.999945342540741, 0.010455697774887085, 0.9608486294746399, 0.2770738899707794, 0.14402128756046295, 0.4092565178871155];2
[0.999945342540741, 0.010455697774887085, 0.9608486294746399, 0.2770738899707794, 0.14402128756046295, 0.4092565178871155];[0.9995646476745605, 0.029505500569939613, 0.933474600315094, 0.3586435914039612, 0.045011281967163086, 0.4406004250049591];2
[0.9995646476745605, 0.029505500569939613, 0.933474600315094, 0.3586435914039612, 0.045011281967163086, 0.4406004250049591];[0.9985398650169373, 0.0540192648768425, 0.9265546202659607, 0.37616026401519775, 0.19481855630874634, -0.24974173307418823];0
[0.9985398650169373, 0.0540192648768425, 0.9265546202659607, 0.37616026401519775, 0.19481855630874634, -0.24974173307418823];[0.99460369348526, 0.10374730080366135, 0.9632166624069214, 0.2687259912490845, 0.29215195775032043, -0.8622727394104004];0
[0.99460369348526, 0.10374730080366135, 0.9632166624069214, 0.2687259912490845, 0.29215195775032043, -0.8622727394104004];[0.9885472059249878, 0.1509118527173996, 0.9960451126098633, 0.08884865045547485, 0.16848742961883545, -0.9308314919471741];1
[0.9885472059249878, 0.1509118527173996, 0.9960451126098633, 0.08884865045547485, 0.16848742961883545, -0.9308314919471741];[0.9839813113212585, 0.17827169597148895, 0.9929037094116211, -0.11892101168632507, 0.09569072723388672, -1.1093435287475586];0
[0.9839813113212585, 0.17827169597148895, 0.9929037094116211, -0.11892101168632507, 0.09569072723388672, -1.1093435287475586];[0.9874505400657654, 0.157928466796875, 0.9639278650283813, -0.26616352796554565, -0.3014277517795563, -0.37222790718078613];2
[0.9874505400657654, 0.157928466796875, 0.9639278650283813, -0.26616352796554565, -0.3014277517795563, -0.37222790718078613];[0.9971200823783875, 0.07583901286125183, 0.9551544189453125, -0.2961081266403198, -0.5089375972747803, 0.05240866169333458];1
[0.9971200823783875, 0.07583901286125183, 0.9551544189453125, -0.2961081266403198, -0.5089375972747803, 0.05240866169333458];[0.9993390440940857, -0.03635133430361748, 0.9675464034080505, -0.2526934742927551, -0.5892770290374756, 0.37375518679618835];1
[0.9993390440940857, -0.03635133430361748, 0.9675464034080505, -0.2526934742927551, -0.5892770290374756, 0.37375518679618835];[0.9889037013053894, -0.1485578864812851, 0.9866028428077698, -0.1631404608488083, -0.5126693844795227, 0.5085768699645996];1
[0.9889037013053894, -0.1485578864812851, 0.9866028428077698, -0.1631404608488083, -0.5126693844795227, 0.5085768699645996];[0.973267138004303, -0.22967611253261566, 0.9978358149528503, -0.06575462222099304, -0.29443949460983276, 0.4427969455718994];1
[0.973267138004303, -0.22967611253261566, 0.9978358149528503, -0.06575462222099304, -0.29443949460983276, 0.4427969455718994];[0.9626239538192749, -0.27084147930145264, 0.999289870262146, 0.037680160254240036, -0.11940275877714157, 0.5684860348701477];2
[0.9626239538192749, -0.27084147930145264, 0.999289870262146, 0.037680160254240036, -0.11940275877714157, 0.5684860348701477];[0.9690096974372864, -0.24702264368534088, 0.9964937567710876, 0.08366694301366806, 0.3619692325592041, -0.11090445518493652];0
[0.9690096974372864, -0.24702264368534088, 0.9964937567710876, 0.08366694301366806, 0.3619692325592041, -0.11090445518493652];[0.9889634847640991, -0.14815950393676758, 0.9994478821754456, 0.033226143568754196, 0.625149667263031, -0.37035346031188965];1
[0.9889634847640991, -0.14815950393676758, 0.9994478821754456, 0.033226143568754196, 0.625149667263031, -0.37035346031188965];[0.9997133016586304, -0.023943662643432617, 0.9998540878295898, -0.01708379201591015, 0.595716118812561, -0.10493741184473038];2
[0.9997133016586304, -0.023943662643432617, 0.9998540878295898, -0.01708379201591015, 0.595716118812561, -0.10493741184473038];[0.9957085847854614, 0.0925440862774849, 0.9994270205497742, -0.033847369253635406, 0.5463902354240417, -0.04195654019713402];1
[0.9957085847854614, 0.0925440862774849, 0.9994270205497742, -0.033847369253635406, 0.5463902354240417, -0.04195654019713402];[0.9852050542831421, 0.1713797003030777, 0.9999688267707825, 0.007895025424659252, 0.23498162627220154, 0.46338778734207153];2
[0.9852050542831421, 0.1713797003030777, 0.9999688267707825, 0.007895025424659252, 0.23498162627220154, 0.46338778734207153];[0.9831041693687439, 0.18304693698883057, 0.9890775680541992, 0.14739607274532318, -0.11341214179992676, 0.913465678691864];2
[0.9831041693687439, 0.18304693698883057, 0.9890775680541992, 0.14739607274532318, -0.11341214179992676, 0.913465678691864];[0.9896135330200195, 0.1437532603740692, 0.9475886821746826, 0.319492906332016, -0.2721251845359802, 0.8244593143463135];1
[0.9896135330200195, 0.1437532603740692, 0.9475886821746826, 0.319492906332016, -0.2721251845359802, 0.8244593143463135];[0.9955962896347046, 0.09374449402093887, 0.9085801839828491, 0.41771042346954346, -0.22041724622249603, 0.2116076499223709];0
[0.9955962896347046, 0.09374449402093887, 0.9085801839828491, 0.41771042346954346, -0.22041724622249603, 0.2116076499223709];[0.9988828897476196, 0.04725383594632149, 0.9057310819625854, 0.4238528609275818, -0.23553566634655, -0.15313316881656647];1
[0.9988828897476196, 0.04725383594632149, 0.9057310819625854, 0.4238528609275818, -0.23553566634655, -0.15313316881656647];[0.9998612999916077, 0.01665441505610943, 0.944612443447113, 0.3281879723072052, -0.06472579389810562, -0.872175931930542];0
[0.9998612999916077, 0.01665441505610943, 0.944612443447113, 0.3281879723072052, -0.06472579389810562, -0.872175931930542];[0.9999659061431885, 0.0082594845443964, 0.991337239742279, 0.1313411146402359, -0.023981371894478798, -1.1215099096298218];1
[0.9999659061431885, 0.0082594845443964, 0.991337239742279, 0.1313411146402359, -0.023981371894478798, -1.1215099096298218];[0.9998522996902466, 0.01718703657388687, 0.9912588000297546, -0.1319315880537033, 0.09991646558046341, -1.4673250913619995];0
[0.9998522996902466, 0.01718703657388687, 0.9912588000297546, -0.1319315880537033, 0.09991646558046341, -1.4673250913619995];[0.9998798966407776, 0.015497298911213875, 0.9344584941864014, -0.3560720384120941, -0.12212114036083221, -0.8144267797470093];2
[0.9998798966407776, 0.015497298911213875, 0.9344584941864014, -0.3560720384120941, -0.12212114036083221, -0.8144267797470093];[0.9998407959938049, -0.017844606190919876, 0.8852586150169373, -0.4650990664958954, -0.2054281234741211, -0.3726322650909424];1
[0.9998407959938049, -0.017844606190919876, 0.8852586150169373, -0.4650990664958954, -0.2054281234741211, -0.3726322650909424];[0.9980036020278931, -0.06315676122903824, 0.8715412020683289, -0.4903222322463989, -0.23803362250328064, 0.0801008865237236];1
